SiteID,Lat,Long,SpCode,CC,Family,Genus,Species,Name,lifeform
NR22,-32.7464,117.1644,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
NR23,-33.0762,117.2717,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
QU01,-31.8539,117.618,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
QU05,-32.0412,117.5219,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
QU05,-32.0412,117.5219,PTISER,,Amaranthaceae,Ptilotus,sericostachyus,Ptilotus sericostachyus,NA
QU09,-32.0836,117.3681,PTISPA,,Amaranthaceae,Ptilotus,spathulatus,Ptilotus spathulatus,shrub
QU12,-32.0209,117.383,PTISTI,,Amaranthaceae,Ptilotus,stirlingii,Ptilotus stirlingii,shrub
QU16,-31.878,117.5458,PTISPA,,Amaranthaceae,Ptilotus,spathulatus,Ptilotus spathulatus,shrub
QU17,-32.0484,117.4079,PTISPA,,Amaranthaceae,Ptilotus,spathulatus,Ptilotus spathulatus,shrub
QU17,-32.0484,117.4079,PTISTI,,Amaranthaceae,Ptilotus,stirlingii,Ptilotus stirlingii,shrub
QU18,-32.0939,117.2381,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
QU18,-32.0939,117.2381,PTIHUM,,Amaranthaceae,Ptilotus,humilis,Ptilotus humilis,shrub
QU19,-31.9155,117.4511,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
QU22,-31.7985,117.4688,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
QU40,-31.7743,117.4946,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
QU41,-31.7781,117.4956,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
SPM025H,-33.2511,119.6211,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
SPS070A,-33.0094,118.6022,PTIHUM,,Amaranthaceae,Ptilotus,humilis,Ptilotus humilis,shrub
SPS175A,-29.0728,115.9975,PTIHUM,,Amaranthaceae,Ptilotus,humilis,Ptilotus humilis,shrub
ST06,-34.2992,118.0719,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
ST11,-34.1522,117.6692,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
ST12,-33.9436,117.6447,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
ST17,-34.2856,118.5209,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
TR01,-30.9121,118.7059,PTISPA,,Amaranthaceae,Ptilotus,spathulatus,Ptilotus spathulatus,shrub
TR01,-30.9121,118.7059,PTIOBO,,Amaranthaceae,Ptilotus,obovatus,Ptilotus obovatus,shrub
TR06,-30.9826,118.5573,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
TR06,-30.9826,118.5573,PTIEXA,,Amaranthaceae,Ptilotus,exaltatus,Ptilotus exaltatus,shrub
TR06,-30.9826,118.5573,PTIGAU,,Amaranthaceae,Ptilotus,gaudichaudii,Ptilotus gaudichaudii,shrub
TR06,-30.9826,118.5573,PTISPA,,Amaranthaceae,Ptilotus,spathulatus,Ptilotus spathulatus,shrub
TR12,-31.3353,117.435,PTIEXA,,Amaranthaceae,Ptilotus,exaltatus,Ptilotus exaltatus,shrub
TR12,-31.3353,117.435,PTISPA,,Amaranthaceae,Ptilotus,spathulatus,Ptilotus spathulatus,shrub
TR12,-31.3353,117.435,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
TR14,-31.2265,117.2711,PTIGAU,,Amaranthaceae,Ptilotus,gaudichaudii,Ptilotus gaudichaudii,shrub
TR18,-31.319,117.1296,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
UN05,-34.0067,116.8392,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
UN18,-34.3134,116.7302,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
UN20,-33.9951,116.8374,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
WH06,-30.7578,117.0901,PTIGAU,,Amaranthaceae,Ptilotus,gaudichaudii,Ptilotus gaudichaudii,shrub
WH07,-30.8198,117.0826,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
WH17,-30.8597,116.6205,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
WH18,-30.8625,116.6197,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
WH19,-30.8758,116.7204,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
WH23,-30.7239,117.3452,PTIDIV,,Amaranthaceae,Ptilotus,divaricatus,Ptilotus divaricatus,shrub
WH23,-30.7239,117.3452,PTIEXA,,Amaranthaceae,Ptilotus,exaltatus,Ptilotus exaltatus,shrub
WH23,-30.7239,117.3452,PTIOBO,,Amaranthaceae,Ptilotus,obovatus,Ptilotus obovatus,shrub
WK08,-32.5414,117.2806,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
WK08,-32.5414,117.2806,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
WK16,-32.9136,117.8046,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
WK20,-32.983,117.5378,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
WK24,-32.9172,117.6155,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
WU02,-29.9748,116.5821,PTIOBO,,Amaranthaceae,Ptilotus,obovatus,Ptilotus obovatus,shrub
WU07,-30.0047,116.8191,PTIGAU,,Amaranthaceae,Ptilotus,gaudichaudii,Ptilotus gaudichaudii,shrub
WU07,-30.0047,116.8191,PTIOBO,,Amaranthaceae,Ptilotus,obovatus,Ptilotus obovatus,shrub
WU07,-30.0047,116.8191,PTIEXA,,Amaranthaceae,Ptilotus,exaltatus,Ptilotus exaltatus,shrub
WU09,-29.8317,116.9558,PTIEXA,,Amaranthaceae,Ptilotus,exaltatus,Ptilotus exaltatus,shrub
WU09,-29.8317,116.9558,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
WU09,-29.8317,116.9558,PTIOBO,,Amaranthaceae,Ptilotus,obovatus,Ptilotus obovatus,shrub
WU10,-30.0084,116.8217,PTIEXA,,Amaranthaceae,Ptilotus,exaltatus,Ptilotus exaltatus,shrub
WU10,-30.0084,116.8217,PTIOBO,,Amaranthaceae,Ptilotus,obovatus,Ptilotus obovatus,shrub
WU16,-30.1664,116.5199,PTIHUM,,Amaranthaceae,Ptilotus,humilis,Ptilotus humilis,shrub
WU18,-29.8503,116.937,PTISTI,,Amaranthaceae,Ptilotus,stirlingii,Ptilotus stirlingii,shrub
WU18,-29.8503,116.937,PTIDIV,,Amaranthaceae,Ptilotus,divaricatus,Ptilotus divaricatus,shrub
WU23,-29.9623,116.0664,PTIPOL,,Amaranthaceae,Ptilotus,polystachyus,Ptilotus polystachyus,shrub
YO02,-31.9932,117.0221,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
YO02,-31.9932,117.0221,PTIHUM,,Amaranthaceae,Ptilotus,humilis,Ptilotus humilis,shrub
YO03,-32.094,116.5681,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO03,-32.094,116.5681,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
YO16,-32.1322,116.5081,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
YO16,-32.1322,116.5081,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO21,-31.8981,116.8621,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
YO22,-31.9457,116.9751,PTIHOL,,Amaranthaceae,Ptilotus,holosericeus,Ptilotus holosericeus,shrub
YO25,-32.1418,116.5411,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
YO25,-32.1418,116.5411,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO36,-32.1338,116.3938,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO39,-32.1289,116.3258,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO40,-32.1444,116.3238,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO45,-32.4561,116.6957,PTIDRU,,Amaranthaceae,Ptilotus,drummondii,Ptilotus drummondii,shrub
YO48,-32.4514,116.7197,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO48,-32.4514,116.7197,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
YO53,-32.5624,116.4519,PTIMAN,,Amaranthaceae,Ptilotus,manglesii,Ptilotus manglesii,shrub
YO56,-32.1655,116.5505,PTIDEC,,Amaranthaceae,Ptilotus,declinatus,Ptilotus declinatus,shrub
BE02,-30.2384,118.3364,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
BE02,-30.2384,118.3364,THYSPE,,Asparagaceae,Thysanotus,speckii,Thysanotus speckii,geophyte
BE04,-30.6338,118.4834,THYSPE,,Asparagaceae,Thysanotus,speckii,Thysanotus speckii,geophyte
BE04,-30.6338,118.4834,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
BE07,-30.5467,117.5654,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
BE07,-30.5467,117.5654,THYSPE,,Asparagaceae,Thysanotus,speckii,Thysanotus speckii,geophyte
BE08,-30.5304,117.5791,ARTCUR,,Asparagaceae,Arthropodium,curvipes,Arthropodium curvipes,geophyte
BE08,-30.5304,117.5791,DICPRE,,Asparagaceae,Dichopogon,preissii,Dichopogon preissii,geophyte
BE08,-30.5304,117.5791,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
BE12,-30.3311,117.7534,CAEALF,,Asparagaceae,Caesia,alfordii,Caesia alfordii,geophyte
BE12,-30.3311,117.7534,ARTDYE,,Asparagaceae,Arthropodium,dyeri,Arthropodium dyeri,geophyte
BE13,-30.3487,117.758,CAEALF,,Asparagaceae,Caesia,alfordii,Caesia alfordii,geophyte
BE13,-30.3487,117.758,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
BE13,-30.3487,117.758,DICFIM,,Asparagaceae,Dichopogon,fimbriatus,Dichopogon fimbriatus,geophyte
BE13,-30.3487,117.758,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
BE14,-30.5026,117.5618,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
BE15,-30.5458,117.5761,DICPRE,,Asparagaceae,Dichopogon,preissii,Dichopogon preissii,geophyte
BE17,-30.244,118.2757,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
BE19,-30.8642,118.0592,ARTCUR,,Asparagaceae,Arthropodium,curvipes,Arthropodium curvipes,geophyte
BE19,-30.8642,118.0592,DICFIM,,Asparagaceae,Dichopogon,fimbriatus,Dichopogon fimbriatus,geophyte
BE19,-30.8642,118.0592,THYSPE,,Asparagaceae,Thysanotus,speckii,Thysanotus speckii,geophyte
DA01,-33.3561,116.6186,CAEMIC,,Asparagaceae,Caesia,micrantha,Caesia micrantha,geophyte
DA01,-33.3561,116.6186,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
DA01,-33.3561,116.6186,SOWLAX,,Asparagaceae,Sowerbaea,laxiflora,Sowerbaea laxiflora,geophyte
DA03,-33.3131,116.8061,CHAVER,,Asparagaceae,Chamaescilla,versicolor,Chamaescilla versicolor,geophyte
DA03,-33.3131,116.8061,CAEMIC,,Asparagaceae,Caesia,micrantha,Caesia micrantha,geophyte
DA03,-33.3131,116.8061,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DA03,-33.3131,116.8061,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
DA04,-33.4703,116.6333,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
DA04,-33.4703,116.6333,LAXSQU,,Asparagaceae,Laxmannia,squarrosa,Laxmannia squarrosa,annual herb
DA05,-33.4881,116.8867,LAXMIN,,Asparagaceae,Laxmannia,minor,Laxmannia minor,NA
DA05,-33.4881,116.8867,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
DA06,-33.5017,116.9483,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DA06,-33.5017,116.9483,SOWLAX,,Asparagaceae,Sowerbaea,laxiflora,Sowerbaea laxiflora,geophyte
DA06,-33.5017,116.9483,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA08,-33.6469,116.9386,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
DA08,-33.6469,116.9386,LAXSESAU,,Asparagaceae,Laxmannia,sessiliflora,Laxmannia sessiliflora,NA
DA08,-33.6469,116.9386,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA09,-33.6497,116.94,CHAVER,,Asparagaceae,Chamaescilla,versicolor,Chamaescilla versicolor,geophyte
DA09,-33.6497,116.94,CAEMIC,,Asparagaceae,Caesia,micrantha,Caesia micrantha,geophyte
DA09,-33.6497,116.94,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DA09,-33.6497,116.94,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA10,-33.6058,116.6275,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
DA10,-33.6058,116.6275,LAXSQU,,Asparagaceae,Laxmannia,squarrosa,Laxmannia squarrosa,annual herb
DA10,-33.6058,116.6275,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA11,-33.2981,116.7719,CAEALF,,Asparagaceae,Caesia,alfordii,Caesia alfordii,geophyte
DA11,-33.2981,116.7719,CHAVER,,Asparagaceae,Chamaescilla,versicolor,Chamaescilla versicolor,geophyte
DA11,-33.2981,116.7719,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DA11,-33.2981,116.7719,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA11,-33.2981,116.7719,SOWLAX,,Asparagaceae,Sowerbaea,laxiflora,Sowerbaea laxiflora,geophyte
DA13,-33.8417,116.9886,CAEMIC,,Asparagaceae,Caesia,micrantha,Caesia micrantha,geophyte
DA13,-33.8417,116.9886,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DA13,-33.8417,116.9886,CHAVER,,Asparagaceae,Chamaescilla,versicolor,Chamaescilla versicolor,geophyte
DA14,-33.2963,116.805,CHAVER,,Asparagaceae,Chamaescilla,versicolor,Chamaescilla versicolor,geophyte
DA15,-33.5288,116.7305,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
DA15,-33.5288,116.7305,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA15,-33.5288,116.7305,TRIHUM,,Asparagaceae,Tricoryne,humilis,Tricoryne humilis,perennial herb
DA15,-33.5288,116.7305,THYSPA,,Asparagaceae,Thysanotus,sparteus,Thysanotus sparteus,perennial herb
DA15,-33.5288,116.7305,SOWLAX,,Asparagaceae,Sowerbaea,laxiflora,Sowerbaea laxiflora,geophyte
DA16,-33.5249,116.7341,TRIHUM,,Asparagaceae,Tricoryne,humilis,Tricoryne humilis,perennial herb
DA16,-33.5249,116.7341,CAEMIC,,Asparagaceae,Caesia,micrantha,Caesia micrantha,geophyte
DA19,-34.0247,117.0328,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA22,-33.6911,117.2489,AGRSTY,,Asparagaceae,Agrostocrinum,stypandroides,Agrostocrinum stypandroides,perennial herb
DA22,-33.6911,117.2489,CHASPI,,Asparagaceae,Chamaescilla,spiralis,Chamaescilla spiralis,geophyte
DA22,-33.6911,117.2489,CORMIC,,Asparagaceae,Corynotheca,micrantha,Corynotheca micrantha,perennial herb
DA22,-33.6911,117.2489,CHAVER,,Asparagaceae,Chamaescilla,versicolor,Chamaescilla versicolor,geophyte
DA23,-33.5955,117.2253,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
DA23,-33.5955,117.2253,LAXOMN,,Asparagaceae,Laxmannia,omnifertilis,Laxmannia omnifertilis,annual herb
DA23,-33.5955,117.2253,SOWLAX,,Asparagaceae,Sowerbaea,laxiflora,Sowerbaea laxiflora,geophyte
DA23,-33.5955,117.2253,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA23,-33.5955,117.2253,THYDIC,,Asparagaceae,Thysanotus,dichotomus,Thysanotus dichotomus,perennial herb
DA26,-33.6965,117.2421,CHAVER,,Asparagaceae,Chamaescilla,versicolor,Chamaescilla versicolor,geophyte
DA26,-33.6965,117.2421,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DA26,-33.6965,117.2421,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DA27,-33.4992,117.0668,CHASPI,,Asparagaceae,Chamaescilla,spiralis,Chamaescilla spiralis,geophyte
DA27,-33.4992,117.0668,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DA27,-33.4992,117.0668,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DN02,-30.2586,116.0187,DICPRE,,Asparagaceae,Dichopogon,preissii,Dichopogon preissii,geophyte
DN02,-30.2586,116.0187,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
DN04,-30.1558,115.9594,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
DN06,-30.0622,115.9198,ARTCUR,,Asparagaceae,Arthropodium,curvipes,Arthropodium curvipes,geophyte
DN08,-30.1376,115.7926,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DN09,-30.1919,115.7344,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DN10,-30.0718,115.569,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DN11,-30.0304,115.5536,THYMUL,,Asparagaceae,Thysanotus,multiflorus,Thysanotus multiflorus,perennial herb
DN11,-30.0304,115.5536,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DN11,-30.0304,115.5536,THYDIC,,Asparagaceae,Thysanotus,dichotomus,Thysanotus dichotomus,perennial herb
DN12,-30.0305,115.5633,CAEMIC,,Asparagaceae,Caesia,micrantha,Caesia micrantha,geophyte
DU02,-33.0853,117.7819,ARTCUR,,Asparagaceae,Arthropodium,curvipes,Arthropodium curvipes,geophyte
DU02,-33.0853,117.7819,DICCAP,,Asparagaceae,Dichopogon,capillipes,Dichopogon capillipes,geophyte
DU02,-33.0853,117.7819,THYTEN_A,,Asparagaceae,Thysanotus,tenellus,Thysanotus tenellus,geophyte
DU03,-33.0772,117.6956,ARTCUR,,Asparagaceae,Arthropodium,curvipes,Arthropodium curvipes,geophyte
DU03,-33.0772,117.6956,DICPRE,,Asparagaceae,Dichopogon,preissii,Dichopogon preissii,geophyte
DU03,-33.0772,117.6956,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DU04,-33.05,117.6842,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
DU04,-33.05,117.6842,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DU06,-33.3789,117.6419,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DU12,-33.3575,118.3142,STAGYM,,Asparagaceae,Stawellia,gymnocephala,Stawellia gymnocephala,perennial herb
DU14,-33.2316,117.4319,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DU15,-33.0642,117.6967,ARTCUR,,Asparagaceae,Arthropodium,curvipes,Arthropodium curvipes,geophyte
DU15,-33.0642,117.6967,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DU17,-33.0892,117.8378,DICPRE,,Asparagaceae,Dichopogon,preissii,Dichopogon preissii,geophyte
DU17,-33.0892,117.8378,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
DU19,-33.7155,117.8539,CORMIC,,Asparagaceae,Corynotheca,micrantha,Corynotheca micrantha,perennial herb
DU24,-33.0962,118.1579,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
ES01,-33.7469,121.8153,JOHACA,,Asparagaceae,Johnsonia,acaulis,Johnsonia acaulis,NA
ES01,-33.7469,121.8153,LAXRAMDE,,Asparagaceae,Laxmannia,ramosa,Laxmannia ramosa,NA
ES02,-33.7283,121.7972,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
ES07,-33.4747,122.1214,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
ES07,-33.4747,122.1214,THYTEN_A,,Asparagaceae,Thysanotus,tenellus,Thysanotus tenellus,geophyte
ES08,-33.4583,122.1406,AGRSCA,,Asparagaceae,Agrostocrinum,scabrum,Agrostocrinum scabrum,perennial herb
ES11,-33.7314,122.2972,LAXRAMDE,,Asparagaceae,Laxmannia,ramosa,Laxmannia ramosa,NA
ES14,-33.2923,122.1191,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
ES14,-33.2923,122.1191,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
ES17,-33.2854,122.119,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
ES24,-33.4115,122.4218,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
GP13,-33.7225,121.0656,CHASPI,,Asparagaceae,Chamaescilla,spiralis,Chamaescilla spiralis,geophyte
GP14,-33.3932,121.6507,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
GP18,-33.6853,120.7778,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
GP18,-33.6853,120.7778,THYTEN_A,,Asparagaceae,Thysanotus,tenellus,Thysanotus tenellus,geophyte
GP19,-33.6617,120.8017,CHACOR,,Asparagaceae,Chamaescilla,corymbosa,Chamaescilla corymbosa,geophyte
GP19,-33.6617,120.8017,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
GP21,-33.4948,120.5985,LAXBRA,,Asparagaceae,Laxmannia,brachyphylla,Laxmannia brachyphylla,NA
GP25,-33.2692,121.6428,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY01,-32.6319,118.9944,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY04,-32.6908,118.975,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
HY04,-32.6908,118.975,TRITEN,,Asparagaceae,Tricoryne,tenella,Tricoryne tenella,perennial herb
HY05,-32.7597,119.0019,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
HY07,-32.7778,119.2336,CHASPI,,Asparagaceae,Chamaescilla,spiralis,Chamaescilla spiralis,geophyte
HY07,-32.7778,119.2336,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
HY07,-32.7778,119.2336,STAGYM,,Asparagaceae,Stawellia,gymnocephala,Stawellia gymnocephala,perennial herb
HY10,-32.6931,119.3403,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
HY13,-32.6147,119.1028,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY14,-32.5572,119.0678,CHASPI,,Asparagaceae,Chamaescilla,spiralis,Chamaescilla spiralis,geophyte
HY14,-32.5572,119.0678,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY14,-32.5572,119.0678,TRITEN,,Asparagaceae,Tricoryne,tenella,Tricoryne tenella,perennial herb
HY15,-32.7797,119.0759,THYMAN,,Asparagaceae,Thysanotus,manglesianus,Thysanotus manglesianus,geophyte
HY16,-32.8217,119.0661,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY17,-32.8246,119.0436,CHASPI,,Asparagaceae,Chamaescilla,spiralis,Chamaescilla spiralis,geophyte
HY17,-32.8246,119.0436,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
HY18,-32.8219,119.0336,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY24,-32.7022,119.3692,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY26,-32.7552,119.1314,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY28,-32.756,119.1378,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
HY29,-32.639,118.9761,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY30,-32.63,118.9748,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY31,-32.6244,118.9754,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY32,-32.6136,118.9536,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY33,-32.7513,118.9524,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
HY34,-32.7873,119.0679,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY36,-32.6132,118.9388,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY37,-32.617,118.9438,THYPAT,,Asparagaceae,Thysanotus,patersonii,Thysanotus patersonii,geophyte
HY38,-32.6396,119.0695,CHASPI,,Asparagaceae,Chamaescilla,spiralis,Chamaescilla spiralis,geophyte
HY38,-32.6396,119.0695,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
HY39,-32.6364,119.0501,LAXPAL,,Asparagaceae,Laxmannia,paleacea,Laxmannia paleacea,annual herb
